property_id,property_name,city,tier_city,hotel_star_rating,min_price,max_price,avg_price,rating_location,rating_hospitality,rating_facilities,rating_cleanliness,rating_value_for_money,rating_food,overall_review_count,overall_review_score,site_review_count,site_review_rating,value_segment
ZRX00220,Easy Stay Guest House,Hubli,B2,2,1256,1603,1429.5,2.6,2.4,1.8,2.5,4.8,1.2,1092,2.35,397,3.1,Standard
ZRX00221,Hotel Kings Crown,Patiala,B2,1,939,1081,1010,3.3,4.5,1.9,4.1,3.9,1.5,1049,2.68,516,1.9,Value Plus
ZRX00222,Hotel Travel Inn,Hyderabad,A1,1,1571,2092,1831.5,1.4,4.3,2.7,4.6,4.9,2.3,772,2.87,186,3.8,Value Plus
ZRX00224,Kovalam Beach Hotel,Kollam,B2,3,1792,2122,1957,2.3,1.5,1.3,4.5,2.2,3.9,1022,2.12,477,2.6,Normal
ZRX00225,Hotel Anamika,Jamshedpur,B1,2,1607,1734,1670.5,2.7,3,1.6,2.2,4.9,3.9,911,3.57,298,3.2,Value
ZRX00226,Hotel Mansarovar,Pune,A,2,1875,2477,2176,5,4.8,2.7,3.8,3.6,2,1773,2.65,483,4,Super Value Plus
ZRX00228,Sathya Inn,Kurnool,B2,1,707,1016,861.5,1.4,2.8,2.9,3.4,4.1,2.9,891,2.52,322,2.2,Normal
ZRX00229,Hotel Golden club resort,Kannur,B2,1,813,1169,991,4.1,4.7,4.9,2.1,1.9,3.9,938,3.61,463,1.7,Super Value Plus
ZRX00230,Hotel Vidya Residency,Amravati,B2,3,1730,2317,2023.5,2.2,3.8,3.2,1.9,2.7,4.9,1218,3.08,131,4.6,Value
ZRX00231,Sathya Inn,Kochi,B1,1,1125,1272,1198.5,1.6,5,4,1.2,1.3,4.9,1329,2.61,543,4.6,Value
ZRX00232,Paradise Camping Resort,Vellore,B2,3,1845,2312,2078.5,1.3,4.8,4.5,4.9,2.6,3.7,1255,2.67,570,2.5,Super Value Plus
ZRX00233,Hotel Skyway Inn,Etawah,B2,1,895,1145,1020,3.8,3.8,3.1,2.4,1.9,3.1,624,3.17,296,2.2,Super Value Plus
ZRX00234,Hotel Jambhale Palace,Chandigarh,B2,1,939,1126,1032.5,4.7,3.8,1.1,1.4,1.8,3.4,1195,2.61,167,3.1,Value Plus
ZRX00235,Karnot Mahal,Jabalpur,A,2,1574,2464,2019,1.7,1.6,1.3,4,4.5,3.1,1293,2.85,124,3.5,Standard
ZRX00237,Hotel Royal,Etawah,B2,1,947,1030,988.5,5,4,3.1,4,2.1,2.9,1933,3.11,314,1.2,Value Plus
ZRX00238,Aman Palace,Pondicherry,B2,2,1040,1605,1322.5,3.8,2,1.2,2.2,3.5,2.1,1207,3.18,32,2.6,Normal
ZRX00239,Heera Holiday Inn,Mysore,B2,2,1459,1687,1573,3.1,4.1,1.7,2.8,4.8,3.6,999,2.51,390,3.1,Super Value Plus
ZRX00241,Hotel Royal,Amritsar,B1,1,857,1359,1108,1.4,3.3,4.5,3.5,2.5,3.2,1228,2.49,610,1.7,Normal
ZRX00242,The Regency Hotel,Patna,A,2,1739,2334,2036.5,2.2,1,4.5,4.7,4.9,4.5,1139,2.61,303,4.2,Value Plus
ZRX00243,Hotel Rang Mahal,Faridabad,B1,1,1087,1276,1181.5,2.8,3.9,3.5,3.7,4.8,2.1,1251,3.46,198,2.3,Value Plus
ZRX00245,Heera Holiday Inn,Thrissur,B2,2,1175,1532,1353.5,2.9,4.9,2.6,4.1,1.3,4.9,1193,2.62,5,2.3,Normal
ZRX00246,Heera Holiday Inn,Bangalore,A1,2,2026,2769,2397.5,4.9,1.4,4.7,1.8,3.5,3.9,1282,3.5,496,3.6,Standard
ZRX00247,The Fort Ramgarh-Panchkula,Kolkata,A1,4,4306,8175,6240.5,1.1,4.3,3.9,2.3,1.5,1.1,1314,2.93,198,2.5,Standard
ZRX00248,Hotel PikNik,Aligarh,B1,2,1631,1800,1715.5,2.6,1.9,4.4,3.3,2.5,4,1529,2.7,465,2.6,Value
ZRX00249,Hotel Shanti Kunj,Kolkata,A1,1,1721,1913,1817,3.4,4,4,2.1,2.2,3.7,1223,3.36,69,2.6,Value
ZRX00250,Hotel Kasturi Palace,Hubli,B2,2,1127,1563,1345,4.2,4.6,2,3.3,2.2,3.6,1863,3.07,320,4.4,Normal
ZRX00251,Kuthar Heritage Resort,Madurai,B1,3,2213,2795,2504,2.3,1.4,1,2.2,1.4,4.1,1196,3.77,590,3.9,Value Plus
ZRX00252,JYIC Divine Retreat,Jabalpur,A,4,4855,5802,5328.5,4.5,1.1,1.8,4.3,2.4,2.3,1685,3.23,40,1,Standard
ZRX00253,Hotel Pride,Vishakapatnam,A,1,1496,1626,1561,2.3,2.6,2.9,1.7,1.1,1.6,1481,2.82,111,4.9,Standard
ZRX00254,Rupasi Bangla,Faridabad,B1,1,973,1348,1160.5,2.3,2,2.5,1,1.8,4.8,1340,3.44,571,1.8,Standard
ZRX00255,Sathya Inn,Ludhiana,B1,1,817,1325,1071,4.4,2.5,3.8,4.7,3.2,4,1312,3.32,333,1.6,Normal
ZRX00256,Hotel Sita Manor,Lucknow,A,1,1269,1719,1494,4,4.4,3.4,4.5,4.9,3.6,1289,3.69,1,3.1,Value Plus
ZRX00258,Marilyn Guest House,Kannur,B2,1,809,1138,973.5,1.2,4.6,4.1,5,2.2,4.2,1166,2.92,323,4.9,Value Plus
ZRX00259,The Global Residency,Thiruvananthapuram,B1,1,862,1285,1073.5,2,3.7,1.2,1.8,1.9,3.5,1316,2.92,170,1.6,Normal
ZRX00260,Hotel Delfryn,Thiruvananthapuram,B1,2,1610,1708,1659,1.5,2.6,2.8,1.4,1.8,1.2,1229,3.06,357,3.7,Standard
ZRX00264,Hotel Universe Inn,Thiruvananthapuram,B1,2,1363,1736,1549.5,4.1,3.4,4.7,4.8,4,1.3,1046,3.95,285,4.1,Normal
ZRX00267,G Guest House,Dhanbad,B1,1,1169,1359,1264,1.6,3.7,3.2,1.3,3.9,4.3,1265,3.61,363,1.3,Super Value Plus
ZRX00268,Hotel Dayal Regency,Etawah,B2,3,1921,2329,2125,4.4,1.2,4.5,3.4,1.3,3.4,1641,3.27,121,3.7,Super Value Plus
ZRX00270,I Hotel,Rajkot,B1,1,1100,1332,1216,1.7,2.7,1.8,1.8,2.2,2.3,1174,2.87,405,4,Standard
ZRX00271,Hotel Gulab Garh,Kanpur,A,1,1294,1676,1485,1.1,2.8,4.9,4,3.2,4.5,1525,3.56,345,2.8,Value Plus
ZRX00272,Hotel Chandana Annexe,Agra,B1,1,956,1307,1131.5,4.4,4.2,3.9,4.3,4.6,3.7,1327,2.87,205,2,Value
ZRX00274,Princess Residency,Kurnool,B2,1,774,1131,952.5,4.7,3.3,3.4,1.2,2.3,4.9,1150,2.78,152,3.2,Standard
ZRX00275,Parwati homes,Vijayawada,B1,1,1068,1283,1175.5,1.2,3.4,4.4,3.1,4.2,2.2,1129,3.48,164,1.4,Value
ZRX00276,Hotel Gagan deep,Chennai,A1,1,1772,2173,1972.5,4.7,4.9,3.4,3.9,3.4,1.1,874,3.36,277,3.8,Super Value Plus
ZRX00278,Hotel Sairam Residency,Surat,A,1,1255,1699,1477,4.8,3.9,2.6,2.7,1.9,1.5,1877,2.92,892,3.3,Standard
ZRX00279,Wayanad Neverland,Bhilai,B2,1,786,1091,938.5,1.3,1.9,2.2,1.8,4.3,1.1,1238,3,4,3.1,Normal
ZRX00281,G Guest House,Amravati,B2,1,886,1128,1007,4.3,1.7,3.7,3.9,3,1.3,1279,3.34,132,3.9,Value Plus
ZRX00282,The Rajshahi Palace,Chandigarh,B2,1,948,1016,982,3.2,1.5,2.7,5,4.7,2.5,1094,3.21,75,3,Value Plus
ZRX00283,Coorg Halli Mane- A Water Park Holiday Home,Coimbatore,B1,1,1026,1421,1223.5,4.3,4.8,1.3,4.9,2.6,3.1,1151,2.96,262,1.2,Super Value Plus
ZRX00284,Kuthar Heritage Resort,Ahmedabad,A,3,2602,3469,3035.5,2.2,3.8,3.5,2.3,4.4,2.3,1133,3.76,168,1.1,Value
ZRX00286,Hotel Hira Palace,Kurnool,B2,2,1041,1523,1282,2,3.1,3.2,4.3,4.3,2.4,967,3.83,19,4.6,Normal
ZRX00289,Coral Residency-BE 136,Nashik,B1,1,988,1463,1225.5,4.1,1.4,3.4,3.7,2.1,1.4,1504,2.6,648,4.3,Value
ZRX00290,Eagle Resort,Amravati,B2,1,939,1116,1027.5,1.4,3.7,4.5,4.9,1.2,4.4,458,3.5,115,1.5,Super Value Plus
ZRX00291,Hotel Chandana Annexe,Aurangabad,B2,1,892,1117,1004.5,4.2,4.7,3.5,3,1.2,2.7,1146,2.8,540,2.3,Value
ZRX00292,Hotel Royal Residency Kurla,Vijayawada,B1,1,1037,1454,1245.5,2.8,2,4.7,3.8,1.9,3.1,1500,3.03,528,1,Value Plus
ZRX00293,Hotel Alfa Grand,Nashik,B1,2,1479,1893,1686,3.4,3.2,2.6,2.8,2.5,3.6,1363,3.39,42,4,Value Plus
ZRX00294,Kuthar Heritage Resort,Kannur,B2,3,1734,2370,2052,1.7,3,3.9,3.8,4.4,4.9,1580,2.97,212,2.4,Value Plus
ZRX00296,Country Spa Wellness Beach Resort- Kovalam,Jaipur,A,3,2919,3300,3109.5,2.2,4.9,3.8,3.2,4.1,1.4,1226,2.73,357,2.1,Value
ZRX00297,Alhamra,Hyderabad,A1,2,2063,2521,2292,3,3.3,1.7,1.1,1.3,1.1,1155,3.71,146,5,Normal
ZRX00300,Alhamra,Jamshedpur,B1,2,1486,1811,1648.5,3.5,1.5,2.8,4.1,3.1,5,1527,2.87,379,4.4,Value
ZRX00302,Sea View Beach Resort,Allahabad,B1,1,954,1427,1190.5,3.3,4.8,4.2,3.7,3.8,3.5,1230,3.48,325,3.7,Value Plus
ZRX00303,Varsha International,Kanpur,A,3,2376,3538,2957,2.7,1.2,4.3,4.4,3.8,3.2,1361,2.27,202,2.8,Standard
ZRX00304,Golden Hotel,Ahmedabad,A,2,1576,2357,1966.5,4.3,2.1,4.6,2,2.6,3.5,1054,3.37,489,3.2,Standard
ZRX00305,Hotel Subhash International,Surat,A,4,4457,5076,4766.5,3.5,4.6,4,2.9,4.1,1.5,1058,2.83,332,1.9,Normal
ZRX00306,Hotel Kissan Legacy,Patna,A,1,1341,1515,1428,3.9,2.2,3.3,4.1,4.2,2.2,1101,2.53,224,1.6,Normal
ZRX00307,Sairam Lodge AC,Kannur,B2,1,804,1142,973,3.5,4.3,2.7,4.2,4.5,3.6,1515,3.03,419,4.7,Value Plus
ZRX00308,Varsha International,Coimbatore,B1,3,2318,2711,2514.5,1.2,1.7,3.5,3.3,2.3,2.2,1484,2.67,305,3.1,Value
ZRX00309,Hotel Sai Mamta Continental,Kollam,B2,1,719,1050,884.5,1.2,2.9,1,3.6,3.1,3.2,717,2.75,146,2.3,Normal
ZRX00311,Hotel Rockland manor,Ranchi,B2,1,751,1159,955,3.4,2,1.1,1.1,1.6,4,726,2.96,42,5,Normal
ZRX00312,The Regency Hotel,Rajkot,B1,2,1575,1844,1709.5,1.7,3.4,4.1,3.5,5,4.6,1429,2.81,631,3.6,Value Plus
ZRX00315,Hotel Diamond Suites,Nellore,B2,1,738,1145,941.5,4.1,1.3,1.1,3,2.6,5,1302,3.03,62,3.5,Standard
ZRX00316,Hotel Sai Mamta Continental,Madurai,B1,1,871,1479,1175,3.4,4.2,2.4,4.3,4.1,2.7,549,2.25,252,1,Value
ZRX00318,Hotel Ascot Inn,Kochi,B1,1,878,1286,1082,3.3,1,4.4,4.5,4.2,2.7,780,3.05,287,2.9,Normal
ZRX00319,Coorg O-Farm,Indore,A,2,1969,2115,2042,1.9,2.2,3.8,4.8,3.1,2.4,1802,2.95,726,4.7,Value
ZRX00320,I Hotel,Vellore,B2,1,926,1158,1042,1.7,3.4,5,4.7,4.4,4,1503,3.24,544,3.5,Super Value Plus
ZRX00323,Sundarban Gateway Resort,Chandigarh,B2,1,776,1077,926.5,3.4,3.8,1.2,1.1,1.5,3.9,453,3.43,41,4.6,Normal
ZRX00324,Hotel Sana Residency,Aurangabad,B2,1,986,1104,1045,4.4,3.8,3.4,3,2.5,1.1,1009,2.95,355,3.1,Super Value Plus
ZRX00325,Darisa Resort,Hajipur,B2,1,822,1053,937.5,4.4,3.1,3.4,3.4,2.6,1.8,841,2.6,231,1.9,Standard
ZRX00326,Darisa Resort,Chennai,A1,1,1656,1828,1742,3.7,2,3,1.2,2.8,1.8,1307,2.89,439,4.3,Normal
ZRX00327,MM Continental- 20 Kms from Ambala,Allahabad,B1,4,3483,5099,4291,4.4,4.1,4.3,3.7,1.1,1.3,792,3.39,227,1.6,Super Value Plus
ZRX00328,Hotel Dee Emm,Kollam,B2,1,903,1109,1006,3.7,4.3,2.8,2,3.1,2.1,1845,3.11,192,3.2,Value Plus
ZRX00329,Chithirapuram Palace,Jaipur,A,3,2820,3649,3234.5,3.3,2.1,1.2,4.2,4.1,2.7,1174,3.06,569,2.4,Super Value Plus
ZRX00330,Alpine Club,Chandigarh,B2,2,1339,1518,1428.5,1.1,2.4,2.8,4.8,4.8,1.9,829,2.49,110,2.1,Standard
ZRX00332,Aarian Aatithya,Faridabad,B1,3,2270,2723,2496.5,1.8,4.2,1.1,1.4,1.9,2.5,859,2.79,145,4.2,Value
ZRX00333,R K Residency,Vijayawada,B1,3,1995,2619,2307,3,2.6,2.1,1.2,3.9,1.8,1370,2.9,480,4.4,Normal
ZRX00334,Balaji Inn,Bangalore,A1,1,1565,1802,1683.5,1.4,3.9,2,4.5,2.5,3.6,1778,2.92,798,2,Normal
ZRX00335,Guestinn Suites Castle,Kannur,B2,2,1496,1536,1516,1.4,3.4,3.3,3.2,3,1.9,1845,2.98,795,1.7,Value Plus
ZRX00336,Alpine Club,Anand,B1,2,1474,1778,1626,2.6,2.1,2.3,4,4.6,1.5,1286,3.39,460,4.6,Standard
ZRX00338,Hotel Royal Castle,Surat,A,3,2561,3024,2792.5,2.4,4.9,2.2,4,3.4,2.6,1241,3.62,572,2.2,Normal
ZRX00339,HBC - Hotel City Centre,Surat,A,3,2205,3991,3098,1.9,4.4,1.9,4,1.9,2.2,1553,2.74,696,4.7,Standard
ZRX00342,Hotel Golden Haveli,Roorkee,B2,3,1752,2114,1933,4.3,3.9,4.5,4.8,2.4,4.9,1302,2.98,357,4,Standard
ZRX00343,Green Dreams,Mangalore,B2,3,1741,2024,1882.5,2.7,4.9,4.4,4.9,2.9,4.3,708,3.21,270,3.6,Normal
ZRX00344,Alpine Club,Ranchi,B2,2,1496,1799,1647.5,4,3.6,3.8,3.9,4.4,1.8,1437,2.81,666,3.5,Super Value Plus
ZRX00345,Lake Palace Kumarakom,Jaipur,A,2,1525,2361,1943,2,2.8,1.9,4.4,1.7,1.5,1360,2.59,372,4.9,Normal
ZRX00346,Hotel Park Palace,Surat,A,2,1589,2266,1927.5,4.5,2.3,1.6,3,4,4,1180,3,347,4.4,Standard
ZRX00347,United 21 Emerald Goa,Agra,B1,3,1892,2741,2316.5,2.3,3.9,1.5,3.1,1.2,4.9,1664,3.61,713,2,Standard
ZRX00350,Hotel Grand Bee,Chandigarh,B2,2,1038,1501,1269.5,1,4,1.9,1.9,2.6,4.3,1666,2.77,116,4.2,Normal
ZRX00353,Aquatica Water Theme Park & Resort,Jammu,B2,2,1041,1575,1308,4.9,1.8,2.2,1.2,2.6,3.7,1415,3.23,234,3.4,Normal
ZRX00355,Leeflex Serviced Apartment,Jamnagar,B2,1,825,1142,983.5,3.2,4.3,2.8,1.4,1.5,1.6,1334,3.37,175,4.3,Value
ZRX00356,Hotel Aishwarya,Pune,A,1,1342,1588,1465,2.1,1.1,3.5,4,3.7,4.8,797,2.47,182,4.6,Normal
ZRX00357,Hotel Eve,Ranchi,B2,2,1144,1745,1444.5,1.6,4.1,2.9,2.7,1.2,3.1,1342,3.05,317,1.2,Value
ZRX00358,Hotel Galaxy Residency,Nagpur,A,1,1333,1549,1441,4,3,1.7,2.2,3.1,3.6,1583,2.79,83,4.1,Normal
ZRX00359,Hotel Galaxy Residency,Rajkot,B1,1,1087,1359,1223,4.6,3.5,3.7,1.9,2.5,5,1553,2.67,308,4.6,Value Plus
ZRX00360,Hotel Lee International,Kannur,B2,1,750,1166,958,3.7,4.3,4,3.9,4.5,4.5,1278,3.2,474,4.8,Value Plus
ZRX00361,ELEGANT GUEST House,Hajipur,B2,2,1127,1737,1432,2.1,1.1,1.3,3.7,1.2,2.4,694,2.19,254,2.7,Normal
ZRX00362,Raj Residency,Nashik,B1,1,1042,1201,1121.5,3.7,1.4,1.2,1.5,3.8,1,1340,3.47,649,4.7,Normal
ZRX00363,JASMINE STAY INN,Aurangabad,B2,1,990,1186,1088,4,2.1,3,1.7,1.5,1.7,868,2.09,13,1.6,Value
ZRX00364,Hotel Krishna Palace,Meerut,B1,1,985,1229,1107,1.9,4.1,3.4,1.9,1.6,4.1,1463,3.02,707,3.3,Standard
ZRX00365,Hotel Royal Heritage,Kochi,B1,3,2126,2463,2294.5,2.1,4.2,1.1,4.7,1.1,3.3,1239,2.21,592,3.1,Normal
ZRX00367,Kaka Hotel,Kollam,B2,1,812,1081,946.5,2.8,1.9,2.8,3.8,3.4,1.8,1027,3.74,83,4.1,Standard
ZRX00368,Shikha Inn Resort,Kollam,B2,2,1183,1504,1343.5,1.4,2.5,3.6,4.4,2.4,3,1112,2.69,540,3.5,Normal
ZRX00369,Kumaon Roop Resort- Ramgarh,Gwalior,A,2,1919,2553,2236,4,4.9,4.1,4.4,4.7,3.3,1607,3.65,347,4.6,Super Value Plus
ZRX00370,Star Lodge,Jaipur,A,1,1285,1701,1493,1.5,1.7,4.1,3,3.6,2,1113,3.15,270,4.1,Value
ZRX00371,THE PEARL,Aligarh,B1,1,1193,1398,1295.5,2,3.4,1.8,4,1.9,3.7,829,2.55,176,4.4,Value Plus
ZRX00372,Krishnapatnam Grand Inn,Rajkot,B1,1,859,1213,1036,1.5,3.1,1.9,1.8,1.7,1.3,1283,2.95,54,1.9,Normal
ZRX00373,The Majestic,Nashik,B1,3,2084,2803,2443.5,2.1,1.8,4.5,2.4,1.8,2.3,1455,2.76,240,2.2,Value
ZRX00374,Pankaj Hotel,Allahabad,B1,1,1108,1441,1274.5,1,1.8,2.2,3.1,2.9,4.4,1656,2.44,333,2.1,Value
ZRX00376,Wild Brook Retreat,Bangalore,A1,2,2152,2742,2447,3.3,1,3.2,4,4.8,4.8,1258,3.33,27,3.4,Value
ZRX00377,Hotel Radhika Palace Juna Vadaj,Kurnool,B2,1,900,1076,988,2.4,1.9,2.4,4.3,1.2,3.6,1218,3.36,158,4.8,Value
ZRX00378,Hotel Ambica Palace,Rajkot,B1,1,1102,1324,1213,2.9,1.8,4.5,2.3,3.8,3.7,1160,2.46,221,2.4,Value
ZRX00380,Hotel Gayatri Inn Annex,Dehradun,B2,2,1176,1739,1457.5,1.9,2.6,2.9,1.6,2.8,2.8,823,3.13,154,3.4,Standard
ZRX00382,Chandralok Hotel,Madurai,B1,1,1155,1414,1284.5,1.3,3.7,4.5,1.6,1.1,1.3,1253,2.98,363,1.7,Value
ZRX00383,Hotel Home Comfort,Bhopal,A,1,1213,1634,1423.5,3.5,2.4,3.5,1.6,4.5,2.7,1311,3.22,142,3.2,Normal
ZRX00384,Star Lodge,Kozhikode,B1,1,1180,1293,1236.5,4.9,2,2.4,2.8,1.2,1.3,953,2.27,52,3.9,Standard
ZRX00386,Hotel Majha,Surat,A,1,1276,1647,1461.5,2.1,4.6,1.7,4.3,2.8,3.1,1361,2.56,59,3.7,Normal
ZRX00387,Hotel Diwan International,Chennai,A1,1,1640,1809,1724.5,2.4,3.1,2.3,3.2,1.3,1.1,1116,3.28,459,1.2,Normal
ZRX00389,Hotel Lake Haveli,Vishakapatnam,A,1,1346,1657,1501.5,4.5,3.2,4.9,3.1,5,4.1,1083,3.07,338,2.6,Value Plus
ZRX00390,Suba Krishmaa Residency,Mangalore,B2,2,1162,1699,1430.5,4,3.3,3.6,2.1,1.6,4.3,1681,3.25,652,1.3,Value
ZRX00393,Kabila Hotel,Dehradun,B2,2,1151,1632,1391.5,1.2,4.7,3.8,4.7,4.2,1.2,1078,3.6,155,3.9,Value
ZRX00394,Hotel Fortunne,Coimbatore,B1,1,948,1419,1183.5,4.7,4.8,1.5,3.2,4.7,4.7,1142,2.81,415,3.7,Value Plus
ZRX00395,Hotel Sukanya,Nashik,B1,1,1018,1363,1190.5,3.5,1.8,3,2.2,3.3,1.6,620,3.16,178,3.2,Value
ZRX00396,Kaka Hotel,Bhopal,A,1,1339,1690,1514.5,1.5,4.2,1.4,4.9,1.4,1.8,1173,3.05,305,2.4,Standard
ZRX00397,Redbrick Villa,Aligarh,B1,1,1151,1491,1321,1.5,3.8,4,4.3,2,4.7,805,3.04,329,4.9,Super Value Plus
ZRX00398,Hotel Dayal Regency,Agra,B1,3,2376,2516,2446,2.1,1.2,2.4,4.8,5,2.7,893,3.15,358,4.8,Value
ZRX00399,Hotel Sai Residence,Agra,B1,2,1619,1793,1706,3.2,4.9,2.2,4.8,2,3.3,1406,3.4,244,3.4,Super Value Plus
ZRX00400,New Lucky Kashmir Houseboat,Patiala,B2,1,923,1094,1008.5,2.8,2.4,2.8,4.1,3.2,1.3,699,2.43,2,4.9,Standard
ZRX00401,Hotel City Plaza,Raipur,B2,2,1044,1679,1361.5,1.4,2.2,3.7,2.1,1.2,3.8,813,2.8,179,3.5,Normal
ZRX00403,Hotel Hill Inn,Raipur,B2,3,1816,2384,2100,3.8,2.9,1.2,4.3,2.1,4,1157,2.8,528,1.6,Value Plus
ZRX00404,Hotel Heena,Srinagar,B2,1,902,1199,1050.5,1.5,3.5,4.1,4.3,4.8,4.9,942,2.88,176,1.3,Super Value Plus
ZRX00405,Hotel Purohit,Faridabad,B1,1,887,1257,1072,4.2,4.9,4.9,1.9,3.5,4.7,841,1.91,243,1.7,Normal
ZRX00406,Nirvana,Nashik,B1,2,1693,1817,1755,1,2,1.1,4.1,3.3,3,1466,2.79,533,1.3,Value Plus
ZRX00409,Hotel Seyon Plaza,Surat,A,1,1478,1709,1593.5,1.4,3.9,2.4,4.5,2.7,1.6,1232,2.67,42,2.8,Value Plus
ZRX00411,Hotel Kamadhenu,Salem,B2,1,727,1172,949.5,4.6,4,3.2,4.5,3.8,1,1003,2.99,467,1.4,Value
ZRX00412,Hotel Silver Star,Pune,A,1,1431,1508,1469.5,2.6,1.3,3.5,3.4,3.2,2.1,1222,3.26,488,4.9,Standard
ZRX00415,Bhagwati Palace,Indore,A,1,1261,1509,1385,4.5,2.9,1.1,4.3,2.4,3.2,1136,3.25,137,3,Normal
ZRX00416,Aggarwal guest house,Kochi,B1,3,1878,2956,2417,3.5,4.4,3.3,1.3,2.6,2.9,653,2.11,232,4.6,Standard
ZRX00418,Hotel K S Delite,Nagpur,A,1,1460,1690,1575,1.8,2.3,2.8,2.3,1.9,4.2,1633,2.9,450,3.2,Value Plus
ZRX00419,Hotel Kamadhenu,Delhi,A1,1,1513,2104,1808.5,4,5,1.4,4.7,3.3,2.1,1416,3.25,8,1.4,Value Plus
ZRX00420,New Lucky Kashmir Houseboat,Amritsar,B1,1,833,1283,1058,2,2.1,3.7,3,1,3.8,1375,3.2,637,3.1,Normal
ZRX00421,Prakrity Village Resort,Solapur,B1,1,1068,1298,1183,4,1.2,2.1,1.1,1.3,3.3,1520,2.4,588,3.6,Normal
ZRX00422,Grand Heritage Resort,Agra,B1,4,3073,4627,3850,4.4,1.5,3.3,4.6,2.5,4.7,1311,2.2,576,1.4,Value
ZRX00423,Hotel Akshay Deluxe,Varanasi,B1,2,1356,1933,1644.5,4.1,3.1,4.5,1.9,3.2,2.7,641,2.19,305,3,Normal
ZRX00424,Jaffer Bhais Hotel Brickland Panchgani,Solapur,B1,2,1686,1776,1731,1.9,1,3.6,3.8,2.1,2.7,712,2.39,210,1.6,Standard
ZRX00426,Hotel Alpine,Kakinada,B2,1,832,1161,996.5,2,4.8,2.7,3.6,1.9,2,1340,3.28,322,4.9,Value Plus
ZRX00429,Hotel Bhargav,Ahmedabad,A,3,2449,3343,2896,3.3,2.1,3.7,2.8,2.2,2.9,1460,3.56,700,1.7,Standard
ZRX00430,SUNFUN BEACH HOUSE,Bhopal,A,1,1216,1790,1503,3.7,4.9,1.2,2.3,1.5,3.1,1842,3.08,243,3.6,Value
ZRX00431,Barlow Comfort Inn,Kolkata,A1,1,1506,1824,1665,3.2,2.4,1.1,2.5,1.1,2.5,1298,2.65,5,4.9,Normal
ZRX00432,Sangam Residency Hubli,Mysore,B2,1,814,1186,1000,2.5,1.7,1.8,4.3,1.7,1.7,1435,3.58,634,1.7,Value
ZRX00433,La Vaiencia,Nashik,B1,3,2057,2751,2404,4.3,3.7,3.3,3.1,3.1,1.8,1141,2.2,361,1.7,Standard
ZRX00434,Guest House Abrigo De Botelho,Delhi,A1,1,1712,1967,1839.5,4.5,1.4,4.7,4.1,3.5,4.3,779,1.56,68,1.1,Standard
ZRX00436,Leo Continental,Aligarh,B1,2,1312,1857,1584.5,2.8,1.8,1.4,3.4,2.4,4.3,1588,3.71,455,3.6,Normal
ZRX00437,Venezia Resorts,Kakinada,B2,1,879,1044,961.5,1.8,4.9,1.5,4.9,4,5,1103,3.31,174,4.2,Value
ZRX00439,Hotel 1 Lovelock,Gwalior,A,2,1824,2415,2119.5,1.9,1.6,1.1,1.9,2,2.5,795,3.36,107,3.5,Standard
ZRX00442,Next Gen Guest House Plot No-200,Faridabad,B1,1,822,1295,1058.5,2.3,3.3,3.7,4.2,2.8,1.4,1039,3.77,64,4.2,Normal
ZRX00443,Lambana Resort Goa,Meerut,B1,3,2367,2586,2476.5,3.4,3.6,3.2,4.5,2.5,1.6,1224,3.31,265,4,Super Value Plus
ZRX00445,Aanand Villas,Hajipur,B2,1,973,1075,1024,3.1,2.3,3.4,4.6,3.1,3.4,869,2.46,173,3.7,Value Plus
ZRX00446,Samrat Resort,Meerut,B1,1,867,1254,1060.5,1.2,3.8,4.4,3.8,1.8,2.2,1549,3.09,432,3.7,Normal
ZRX00447,Sukhdham Kothi,Warangal,B2,3,1758,2310,2034,1.5,1.6,3.9,1.7,5,2.6,1736,2.89,541,2.5,Value
ZRX00448,Hotel Queens Residency,Chennai,A1,3,3311,4378,3844.5,2,2.5,1.4,3.5,1.3,1.4,1965,2.98,285,2.6,Value
ZRX00451,Hotel Executive Tower,Bangalore,A1,3,3168,4406,3787,2.2,1.7,1.2,1.7,2.1,3,1226,2.82,173,1.4,Value
ZRX00454,Hotel Priya Palace,Mysore,B2,3,1761,2036,1898.5,2.2,2.2,3.6,4,2,4.8,919,3.68,55,1.4,Normal
ZRX00456,The Ambassador Inn,Allahabad,B1,1,892,1311,1101.5,1.9,4.7,1.6,2.6,3.6,2.9,1049,2.69,247,3.7,Normal
ZRX00458,Hotel Imperial Lake View,Guwahati,B2,3,1923,2330,2126.5,4.3,3.2,3.2,2.8,2.9,2.6,1799,2.9,523,2.8,Super Value Plus
ZRX00461,Chandana Resort,Guntur,B2,1,829,1185,1007,2.2,1.9,3.8,1.8,2.3,1.9,1026,3.75,343,1.7,Value Plus
ZRX00462,Hotel Samrat Ludhiana,Patna,A,2,1713,2184,1948.5,2.8,4.2,4.3,2.5,4.7,1.6,1089,3.8,450,4.9,Value
ZRX00464,The Majestic,Jodhpur,B2,3,1894,2359,2126.5,4.1,1.6,3.8,2.5,2.2,1.3,1504,2.46,46,1,Value
ZRX00467,Landmark Asia Serviced Apartments,Jamshedpur,B1,3,2252,2988,2620,4.6,2,1.9,4.5,2.5,1.7,999,3,368,4.2,Super Value Plus
